ticket_index,group_id,group_size,similarity_type,representative_desc,original_desc,normalized_desc
6015,11,6,fuzzy,unlock order,unlock order,[NAME]
1833,12,4,fuzzy,service request,service request,[NAME]
2030,12,4,fuzzy,service request,service request,[NAME]
4015,12,4,fuzzy,service request,service request,[NAME]
4158,12,4,fuzzy,service request,service request,[NAME]
1940,13,3,fuzzy,password reset,password reset,[NAME]
5901,13,3,fuzzy,password reset,password reset,[NAME]
6175,13,3,fuzzy,password reset,password reset,[NAME]
2295,14,2,fuzzy,quote locked,quote locked,[NAME]
2308,14,2,fuzzy,quote locked,quote locked,[NAME]
2378,15,5,fuzzy,printer install,printer install,[NAME]
2737,15,5,fuzzy,printer install,printer install,[NAME]
4568,15,5,fuzzy,printer install,printer install,[NAME]
4589,15,5,fuzzy,printer install,printer install,[NAME]
5375,15,5,fuzzy,printer install,printer install,[NAME]
3602,16,2,fuzzy,new starter,new starter,[NAME]
5597,16,2,fuzzy,new starter,new starter,[NAME]
3995,17,2,fuzzy,vision issues,vision issues,[NAME]
6866,17,2,fuzzy,vision issues,vision issues,[NAME]
5169,18,2,fuzzy,vision frozen,vision frozen,[NAME]
5674,18,2,fuzzy,vision frozen,vision frozen,[NAME]
172,0,4,fuzzy,chip pin - communication error,chip pin - communication error,[NAME] - [NAME]
444,0,4,fuzzy,chip pin - communication error,chip pin - communication error,[NAME] - [NAME]
1090,0,4,fuzzy,chip pin - communication error,chip pin - communication error,[NAME] - [NAME]
1299,0,4,fuzzy,chip pin - communication error,chip pin - communication error,[NAME] - [NAME]
495,1,2,fuzzy,back office - ibt issue,back office - ibt issue,[NAME] - [NAME]
6711,1,2,fuzzy,back office - ibt issue,back office - ibt issue,[NAME] - [NAME]
963,2,2,fuzzy,back office - till variance,back office - till variance,[NAME] - [NAME]
5403,2,2,fuzzy,back office - till variance,back office - till variance,[NAME] - [NAME]
1189,3,8,fuzzy,back office - banking query,back office - banking query,[NAME] - [NAME]
1332,3,8,fuzzy,back office - banking query,back office - banking query,[NAME] - [NAME]
3071,3,8,fuzzy,back office - banking query,back office - banking query,[NAME] - [NAME]
3299,3,8,fuzzy,back office - banking query,back office - banking query,[NAME] - [NAME]
4068,3,8,fuzzy,back office - banking query,back office - bank query,[NAME] - [NAME]
4715,3,8,fuzzy,back office - banking query,back office - banking query,[NAME] - [NAME]
5260,3,8,fuzzy,back office - banking query,back office - banking query,[NAME] - [NAME]
6133,3,8,fuzzy,back office - banking query,back office - banking query,[NAME] - [NAME]
1566,4,3,fuzzy,back office - banking issue,back office - banking issue,[NAME] - [NAME]
2473,4,3,fuzzy,back office - banking issue,back office - banking issue,[NAME] - [NAME]
4525,4,3,fuzzy,back office - banking issue,back office - banking issue,[NAME] - [NAME]
1691,5,4,fuzzy,back office - banking incorrect,back office - banking incorrect,[NAME] - [NAME]
1723,5,4,fuzzy,back office - banking incorrect,back office - banking incorrect,[NAME] - [NAME]
1871,5,4,fuzzy,back office - banking incorrect,back office - banking incorrect,[NAME] - [NAME]
2365,5,4,fuzzy,back office - banking incorrect,back office - banking incorrect,[NAME] - [NAME]
1696,6,2,fuzzy,back office - missing sku,back office - missing sku,[NAME] - [NAME]
1714,6,2,fuzzy,back office - missing sku,back office - missing sku,[NAME] - [NAME]
3005,7,2,fuzzy,back office - banking variance,back office - banking variance,[NAME] - [NAME]
3896,7,2,fuzzy,back office - banking variance,back office - banking variance,[NAME] - [NAME]
4634,101,2,exact,back office - stock management - stock item enquiry,back office - stock management - stock item enquiry,[NAME] - [NAME] - [NAME] enquiry
6698,101,2,exact,back office - stock management - stock item enquiry,back office - stock management - stock item enquiry,[NAME] - [NAME] - [NAME] enquiry
554,0,2,fuzzy,back office - till variance issue,back office - till variance issue,[NAME] - [NAME] issue
2456,0,2,fuzzy,back office - till variance issue,back office - till varience issue,[NAME] - [NAME] issue
1507,103,4,exact,back office - banking,back office - banking,[NAME] - banking
2259,103,4,exact,back office - banking,back office - banking,[NAME] - banking
2627,103,4,exact,back office - banking,back office - banking,[NAME] - banking
6804,103,4,exact,back office - banking,back office - banking,[NAME] - banking
1054,104,2,exact,chip pin - disconnected,chip pin - disconnected,[NAME] - disconnected
5230,104,2,exact,chip pin - disconnected,chip pin - disconnected,[NAME] - disconnected
1000,105,5,exact,back office - iws,back office - iws,[NAME] - iws
3913,105,5,exact,back office - iws,back office - iws,[NAME] - iws
4550,105,5,exact,back office - iws,back office - iws,[NAME] - iws
5755,105,5,exact,back office - iws,back office - iws,[NAME] - iws
6253,105,5,exact,back office - iws,back office - iws,[NAME] - iws
65,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
66,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
669,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
892,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
1752,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
2512,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
2516,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
2777,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
3259,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
3861,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
4016,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
4327,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
4329,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
4331,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
4463,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
4764,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
4996,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
5558,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
5572,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
5883,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
6892,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
6894,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
6948,0,23,fuzzy,new starter : account creation,new starter : account creation,[NAME] : [NAME]
908,1,2,fuzzy,back office : iws issue,back office : iws issue,[NAME] : [NAME]
6554,1,2,fuzzy,back office : iws issue,back office : iws issue,[NAME] : [NAME]
1366,2,2,fuzzy,back office : banking issue,back office : banking issue,[NAME] : [NAME]
3699,2,2,fuzzy,back office : banking issue,back office : banking issue,[NAME] : [NAME]
1706,0,2,fuzzy,no fusion project 2,no fusion project 2,[NAME] [ITEM_NUM]
6187,0,2,fuzzy,no fusion project 2,no fusion project 1,[NAME] [ITEM_NUM]
335,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
571,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
573,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
671,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
1657,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
2161,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
2380,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
2400,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
2417,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
2577,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
2764,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
3273,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
3401,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
3448,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
3651,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
3814,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
3820,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
3834,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
4085,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
5152,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
5267,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
6094,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
6153,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
6168,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
6311,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
6376,0,26,fuzzy,failed to launch fusion,failed to launch fusion,[NAME] [NAME]
574,1,9,fuzzy,orange bar in fusion,orange bar in fusion,[NAME] [NAME]
774,1,9,fuzzy,orange bar in fusion,orange bar in fusion,[NAME] [NAME]
2075,1,9,fuzzy,orange bar in fusion,orange bar in fusion,[NAME] [NAME]
2252,1,9,fuzzy,orange bar in fusion,orange bar in fusion,[NAME] [NAME]
4178,1,9,fuzzy,orange bar in fusion,orange bar in fusion,[NAME] [NAME]
4212,1,9,fuzzy,orange bar in fusion,orange bar in fusion,[NAME] [NAME]
5253,1,9,fuzzy,orange bar in fusion,orange bar in fusion,[NAME] [NAME]
6150,1,9,fuzzy,orange bar in fusion,orange bar in fusion,[NAME] [NAME]
6180,1,9,fuzzy,orange bar in fusion,orange bar in fusion,[NAME] [NAME]
648,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
672,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
808,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
815,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
858,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
941,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
975,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
1081,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
1197,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
1342,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
1526,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
1785,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
2170,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
2212,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
2227,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
2275,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
2298,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
2518,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
3303,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
3566,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
3607,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
3655,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
3656,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
3665,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
4033,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
4038,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
4239,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
4333,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
4392,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
4398,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
4432,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
5623,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
5725,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
5792,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
5806,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
5877,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
5905,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
6006,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
6032,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
6147,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
6203,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
6205,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
6339,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
6381,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
6433,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
6506,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
6634,2,52,fuzzy,chip and pin error,chip and pin error,[NAME] [NAME]
